episode,seed,success,steps,reward,target_x,target_y,final_torso_x,final_torso_y,final_dx,final_dy,final_distance,min_distance,max_torso_x,waypoints_completed,route_complete,max_goal_hold_count
31,8031,True,287,231.97616006820047,10.156966209411621,0.550000011920929,10.218216415955794,0.7189544247938099,0.061249732971191406,0.16895443201065063,0.17971402406692505,0.10231830179691315,10.218216415955794,0,False,10
32,8032,False,900,25.89404124150565,10.23772144317627,0.550000011920929,6.347892753572605,1.2254408698176436,-3.889828681945801,0.6754408478736877,3.948035955429077,3.882258653640747,6.41307253667521,0,False,0
33,8033,True,469,221.31491656664895,10.151917457580566,0.550000011920929,9.920435352250648,0.9496753567469861,-0.23148250579833984,0.3996753692626953,0.4618707001209259,0.29022085666656494,10.326254234067209,0,False,10
34,8034,True,257,227.42504092287487,10.277249336242676,0.550000011920929,10.288948894526055,0.9054026653411816,0.011699676513671875,0.3554026484489441,0.3555951714515686,0.25599828362464905,10.288948894526055,0,False,10
35,8035,True,272,222.5557325145919,10.169721603393555,0.550000011920929,9.810313946940177,0.8905039534698225,-0.3594074249267578,0.3405039310455322,0.4950925409793854,0.4335298240184784,9.861961807254238,0,False,10
36,8036,False,900,22.617511464392088,10.222267150878906,0.550000011920929,6.270982725496386,0.9433678463884566,-3.951284408569336,0.39336782693862915,3.9708168506622314,3.9053072929382324,6.339059735327799,0,False,0
37,8037,False,900,23.251507007280303,10.398238182067871,0.550000011920929,6.26140388156334,0.9542798223757822,-4.136834144592285,0.40427982807159424,4.15654182434082,4.046634674072266,6.370200137075804,0,False,0
38,8038,False,900,13.46115601311252,10.18991756439209,0.550000011920929,4.736350679097593,0.8319762444539511,-5.453567028045654,0.28197622299194336,5.460852146148682,4.880395889282227,5.3228515626270925,0,False,0
39,8039,False,900,23.553225860087448,10.442380905151367,0.550000011920929,6.228985012013319,0.9549860341301608,-4.213396072387695,0.40498602390289307,4.232814788818359,4.1193528175354,6.342963768445254,0,False,0
40,8040,False,900,25.119910674118387,10.100922584533691,0.550000011920929,6.385572300241424,1.047753606892968,-3.7153501510620117,0.4977535605430603,3.748544454574585,3.6882712841033936,6.49717802215082,0,False,0
41,8041,False,900,20.496687623717538,10.427446365356445,0.550000011920929,5.776134023505759,1.1711207721643695,-4.651312351226807,0.6211207509040833,4.692600250244141,4.692600250244141,5.776134023505759,0,False,0
42,8042,False,900,23.31898909865276,10.420783996582031,0.550000011920929,6.194414073003088,0.9490945271778105,-4.226369857788086,0.39909452199935913,4.245171070098877,4.108646392822266,6.332027434199503,0,False,0
43,8043,True,232,238.8335122293455,10.47257137298584,0.550000011920929,10.367910819822884,0.8602239418912903,-0.1046609878540039,0.31022393703460693,0.32740312814712524,0.3218953013420105,10.367910819822884,0,False,10
44,8044,False,900,22.95214129674271,10.306333541870117,0.550000011920929,6.239029063044883,0.954100424611574,-4.067304611206055,0.4041004180908203,4.087329864501953,3.948871612548828,6.407942767877361,0,False,0
45,8045,True,332,230.4716908921036,10.238733291625977,0.550000011920929,10.131916136945708,0.8143768483579131,-0.10681724548339844,0.26437681913375854,0.28514036536216736,0.28514036536216736,10.131916136945708,0,False,10
46,8046,False,900,22.481169839493912,10.336282730102539,0.550000011920929,6.190269045835079,0.9556787530331253,-4.1460137367248535,0.40567874908447266,4.16581392288208,4.017577648162842,6.3390914874733895,0,False,0
47,8047,False,900,12.442182980664056,10.265113830566406,0.550000011920929,4.757575667117989,1.0940028372645791,-5.507538318634033,0.5440028309822083,5.534339904785156,4.747305393218994,5.538313256744337,0,False,0
48,8048,False,900,22.44592135895788,10.273536682128906,0.550000011920929,6.243728590635613,0.9518699534739308,-4.029808044433594,0.4018699526786804,4.0497965812683105,3.9104578495025635,6.386301900449333,0,False,0
49,8049,False,900,17.130034516878844,10.471105575561523,0.550000011920929,5.335325887648671,1.2135751307747278,-5.135779857635498,0.6635751128196716,5.178471565246582,5.178471565246582,5.335325887648671,0,False,0
50,8050,False,900,23.319637296193545,10.200343132019043,0.550000011920929,6.158290996836741,0.982324358886876,-4.042052268981934,0.4323243498802185,4.065106391906738,3.8145344257354736,6.442813142495988,0,False,0
51,8051,True,753,230.01876478941733,10.452454566955566,0.550000011920929,10.414040696525944,0.8617679161810161,-0.03841400146484375,0.3117678761482239,0.31412550806999207,0.31412550806999207,10.414040696525944,0,False,10
52,8052,False,900,98.2121818421247,10.237771034240723,0.550000011920929,9.856813601562672,0.782535281566669,-0.38095760345458984,0.2325352430343628,0.4463197588920593,0.4445267617702484,9.878334529487677,0,False,6
53,8053,True,330,233.72621217956373,10.496479034423828,0.550000011920929,10.177150652209338,0.8664417064408614,-0.31932830810546875,0.31644171476364136,0.4495619237422943,0.39678290486335754,10.245269465728875,0,False,10
54,8054,False,900,22.934815662397522,10.164350509643555,0.550000011920929,6.201023137524321,0.954464278405225,-3.963327407836914,0.4044642448425293,3.9839119911193848,3.8490920066833496,6.336618136031425,0,False,0
55,8055,False,900,20.786352122562366,10.226051330566406,0.550000011920929,6.075059413435858,1.1326120408476446,-4.150991916656494,0.5826119780540466,4.191678524017334,3.8972818851470947,6.34618915734596,0,False,0
56,8056,True,831,218.5301794419088,10.178403854370117,0.550000011920929,10.132418685791311,0.9244154327722852,-0.04598522186279297,0.37441539764404297,0.3772287368774414,0.3325161039829254,10.132418685791311,0,False,10
57,8057,True,888,221.6503833482139,10.367990493774414,0.550000011920929,10.727313680054134,0.8464728767925404,0.35932350158691406,0.29647284746170044,0.4658428132534027,0.26210713386535645,10.727313680054134,0,False,10
58,8058,False,900,24.03586776177727,10.451581001281738,0.550000011920929,6.287622027050976,0.9546377222405016,-4.16395902633667,0.4046376943588257,4.183573246002197,4.118462085723877,6.3679576165060165,0,False,0
59,8059,True,313,227.23452076989832,10.326375007629395,0.550000011920929,10.061394284960517,0.9117660245147844,-0.2649803161621094,0.3617660403251648,0.44842973351478577,0.4048655033111572,10.147399512260952,0,False,10
